Product_Name,price,Stars,Reviews,Ratings,Specifications
"GIONEE P5L (Black, 16 GB)",₹8040,3.7,200 Reviews,"1,176 Ratings","1 GB RAM , 16 GB ROM , Expandable Upto 128 GB12.7 cm (5 inch) HD Display8MP Rear Camera , 5MP Front Camera2300 mAh Li-Ion Polymer BatteryQuad Core 1.3GHz ProcessorBrand Warranty of 1 Year"
"Coolpad Cool 3 (Midnight Blue, 64 GB)",₹8999,3.6,46 Reviews,593 Ratings,"4 GB RAM , 64 GB ROM , Expandable Upto 128 GB14.48 cm (5.7 inch) HD+ Display8MP Rear Camera3000 mAh BatterySC9863A Processor1 Year"
"ViVO Y90 (Gold, 16 GB)",₹7990,4.4,219 Reviews,"3,208 Ratings","2 GB RAM , 16 GB ROM , Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display8MP Rear Camera , 5MP Front Camera4030 mAh Li-ion BatteryMediaTek Helio A22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"Micromax Canvas Selfie 3 (Aviator Blue, 32 GB)",₹8999,3.8,4 Reviews,17 Ratings,"3 GB RAM , 32 GB ROM12.7 cm (5 inch) Display13MP Rear Camera3000 mAh Battery1 Year Warranty"
"Micromax Canvas Selfie Lens (Moon Dust Grey, 8 GB)",₹8000,3.8,82 Reviews,516 Ratings,"1 GB RAM , 8 GB ROM , Expandable Upto 32 GB12.9 cm (5.08 inch) HD Display8MP Rear Camera , 5MP Front Camera2800 mAh Battery1 Year Manufacturer Warranty"
"Redmi 6 Pro (Rose Gold, 32 GB)",₹8999,4.3,813 Reviews,"11,202 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB14.83 cm (5.84 inch) Full HD+ Display12MP + 5MP , 5MP Front Camera4000 mAh BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories"
"SAMSUNG Galaxy J2 2018 (Gold, 16 GB)",₹7500,4.3,711 Reviews,"7,622 Ratings","2 GB RAM , 16 GB ROM , Expandable Upto 256 GB12.7 cm (5 inch) Display8MP Rear Camera , 5MP Front Camera2600 mAh BatterySnapdragon 425 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"Tecno Camon i ACE 2 (Champagne Gold, 32 GB)",₹8354,4.2,20 Reviews,235 Ratings,"2 GB RAM , 32 GB ROM , Expandable Upto 128 GB13.97 cm (5.5 inch) HD+ Display13MP + 0.3MP , 8MP Front Camera3050 mAh Battery1 Year Brand Warranty"
"Tecno Camon i Sky (midnight black, 16 GB)",₹8560,4.1,24 Reviews,249 Ratings,"2 GB RAM , 16 GB ROM13.84 cm (5.45 inch) Display13MP Rear Camera3050 mAh Battery12 Months"
"Infocus M535 (Gold, 16 GB)",₹8500,3.9,67 Reviews,378 Ratings,"2 GB RAM , 16 GB ROM13.97 cm (5.5 inch) HD Display13MP Rear Camera , 8MP Front Camera2600 mAh Battery1 Year Manufacturer Warranty"
"SAMSUNG Galaxy A10 (Blue, 32 GB)",₹7990,4.4,"1,044 Reviews","13,106 Ratings","2 GB RAM , 32 GB ROM , Expandable Upto 512 GB15.75 cm (6.2 inch) HD+ Display13MP Rear Camera , 5MP Front Camera3400 mAh Lithium-ion BatteryExynos 7884 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"SAMSUNG Galaxy A10 (Red, 32 GB)",₹8700,4.4,"1,044 Reviews","13,106 Ratings","2 GB RAM , 32 GB ROM , Expandable Upto 512 GB15.75 cm (6.2 inch) HD+ Display13MP Rear Camera , 5MP Front Camera3400 mAh Lithium-ion BatteryExynos 7884 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"SAMSUNG M01 core (Red, 16 GB)",₹7399,4,563 Reviews,"7,031 Ratings","1 GB RAM , 16 GB ROM , Expandable Upto 512 GB13.46 cm (5.3 inch) Full HD+ Display8MP Rear Camera , 5MP Front Camera3000 mAh BatteryMediaTek , MT6739WW quad core  Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase"
"Tecno SPARK 6 AIR (COMET BLACK, 32 GB)",₹8599,4.3,121 Reviews,"1,547 Ratings","2 GB RAM , 32 GB ROM17.78 cm (7 inch) Display13MP Rear Camera6000 mAh Battery1 YEAR"
"Tecno SPARK 6 AIR (OCEAN BLUE, 32 GB)",₹8599,4.3,121 Reviews,"1,547 Ratings","2 GB RAM , 32 GB ROM17.78 cm (7 inch) Display13MP Rear Camera6000 mAh Battery1 YEAR"
"KARBONN Titanium Jumbo 2 (Black, 16 GB)",₹8226,3.8,473 Reviews,"2,642 Ratings","2 GB RAM , 16 GB ROM , Expandable Upto 64 GB13.97 cm (5.5 inch) HD Display13MP Rear Camera , 8MP Front Camera4000 mAh Battery1 Year Brand Warranty on Handset"
"Celkon Cliq 2 (Black&Grey, 32 GB)",₹8110,3.2,9 Reviews,82 Ratings,"3 GB RAM , 32 GB ROM , Expandable Upto 128 GB12.7 cm (5 inch) Display16MP Rear Camera , 8MP Front Camera3000 mAh BatteryCORTEX A53 Processor1 Year Warranty"
"ViVO Y90 (Black, 16 GB)",₹7990,4.4,219 Reviews,"3,208 Ratings","2 GB RAM , 16 GB ROM , Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display8MP Rear Camera , 5MP Front Camera4030 mAh Li-ion BatteryMediaTek Helio A22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
Qin 1S,₹8099,No Stars,['0 Reviews'],['0 Ratings'],"200 MB RAM , 500 MB ROM6.1 cm (2.4 inch) Display1480 mAh Battery1 YEAR"
"SAMSUNG Galaxy A10 (Gold, 32 GB)",₹8700,4.4,"1,044 Reviews","13,106 Ratings","2 GB RAM , 32 GB ROM , Expandable Upto 512 GB15.75 cm (6.2 inch) HD+ Display13MP Rear Camera , 5MP Front Camera3400 mAh Lithium-ion BatteryExynos 7884 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"Tecno Camon i ACE 2 (Midnight Blue, 32 GB)",₹8475,4.2,20 Reviews,235 Ratings,"2 GB RAM , 32 GB ROM , Expandable Upto 128 GB13.97 cm (5.5 inch) HD+ Display13MP + 0.3MP , 8MP Front Camera3050 mAh Battery1 Year Brand Warranty"
"Nokia 3 (Silver White, 16 GB)",₹8588,3.9,"1,297 Reviews","8,256 Ratings","2 GB RAM , 16 GB ROM , Expandable Upto 12812.7 cm (5 inch) HD Display8MP Rear Camera , 8MP Front Camera2630 mAh BatteryMTK 6737 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"Micromax CANVAS 2 PLUS (jet black, 32 GB)",₹8499,3.7,120 Reviews,959 Ratings,"3 GB RAM , 32 GB ROM14.48 cm (5.7 inch) Display13MP Rear Camera4000 mAh Battery1 year"
"Smartron t-phone T5511 (Sunrise Orange, 64 GB)",₹8490,3.2,45 Reviews,185 Ratings,"4 GB RAM , 64 GB ROM , Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera , 4MP Front Camera3000 mAh Battery1 Year Smartron Warranty,6months for accessories"
"realme C20 (Cool Blue, 32 GB)",₹6999,4.4,"2,809 Reviews","63,316 Ratings","2 GB RAM , 32 GB ROM , Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display8MP Rear Camera , 5MP Front Camera5000 mAh BatteryMediaTek Helio G35 Processor1 Year Warranty for Mobile and 6 Months for Accessories"
"realme C20 (Cool Grey, 32 GB)",₹6999,4.4,"2,809 Reviews","63,316 Ratings","2 GB RAM , 32 GB ROM , Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display8MP Rear Camera , 5MP Front Camera5000 mAh BatteryMediaTek Helio G35 Processor1 Year Warranty for Mobile and 6 Months for Accessories"
"MOTOROLA E7 Power (Tahiti Blue, 32 GB)",₹6999,4.1,285 Reviews,"3,239 Ratings","2 GB RAM , 32 GB ROM , Expandable Upto 1 TB16.54 cm (6.51 inch) HD+ Display13MP + 2MP , 5MP Front Camera5000 mAh BatteryMediaTek Helio G25 Processor1 Year on Handset and 6 Months on Accessories"
"POCO C3 (Matte Black, 32 GB)",₹7499,4.3,"17,211 Reviews","2,81,992 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 512 GB16.59 cm (6.53 inch) HD+ Display13MP + 2MP + 2MP , 5MP Front Camera5000 mAh Li-ion Polymer BatteryMediatek Helio G35 Processor1 Year on Handset and 6 Months on Accessories"
"Infinix Smart HD 2021 (Topaz Blue, 32 GB)",₹6499,4.4,"3,219 Reviews","49,566 Ratings","2 GB RAM , 32 GB ROM , Expandable Upto 256 GB15.49 cm (6.1 inch) HD+ Display8MP Rear Camera , 5MP Front Camera5000 mAh Li-ion Polymer BatteryMediaTek Helio A20 Processor1 Year on Handset and 6 Months on Accessories"
"Infinix Smart HD 2021 (Obsidian Black, 32 GB)",₹6499,4.4,"3,219 Reviews","49,566 Ratings","2 GB RAM , 32 GB ROM , Expandable Upto 256 GB15.49 cm (6.1 inch) HD+ Display8MP Rear Camera , 5MP Front Camera5000 mAh Li-ion Polymer BatteryMediaTek Helio A20 Processor1 Year on Handset and 6 Months on Accessories"
"Infinix Smart HD 2021 (Quartz Green, 32 GB)",₹6499,4.4,"3,219 Reviews","49,566 Ratings","2 GB RAM , 32 GB ROM , Expandable Upto 256 GB15.49 cm (6.1 inch) HD+ Display8MP Rear Camera , 5MP Front Camera5000 mAh Li-ion Polymer BatteryMediaTek Helio A20 Processor1 Year on Handset and 6 Months on Accessories"
"Infinix Smart HD 2021 (Obsidian Black, 32 GB)",₹6499,4.4,"3,225 Reviews","49,624 Ratings","2 GB RAM , 32 GB ROM , Expandable Upto 256 GB15.49 cm (6.1 inch) HD+ Display8MP Rear Camera , 5MP Front Camera5000 mAh Li-ion Polymer BatteryMediaTek Helio A20 Processor1 Year on Handset and 6 Months on Accessories"
LAVA A3,₹1073,4.2,"2,672 Reviews","22,859 Ratings","4 MB RAM , 3 MB ROM , Expandable Upto 32 GB4.5 cm (1.77 inch) Display0.3MP Rear Camera1750 mAh Battery1 year manufacturer Replacement for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase"
"GIONEE Max Pro (Blue, 32 GB)",₹6999,3.9,589 Reviews,"5,317 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB16.56 cm (6.52 inch) HD+ Display13MP + 2MP , 8MP Front Camera6000 mAh Lithium Polymer BatteryOcta Core ProcessorOne Year for Handset, 6 Months for Accessories"
"GIONEE Max Pro (Red, 32 GB)",₹6999,3.9,589 Reviews,"5,317 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB16.56 cm (6.52 inch) HD+ Display13MP + 2MP , 8MP Front Camera6000 mAh Lithium Polymer BatteryOcta Core ProcessorOne Year for Handset, 6 Months for Accessories"
Nokia TA-1174 / TA-1299,₹1399,4.2,"4,726 Reviews","47,287 Ratings","4 MB RAM , 4 MB ROM4.57 cm (1.8 inch) Display800 mAh Battery1 Year Manufacturer Warranty"
Nokia 105 SS 2021,₹1220,4.2,"4,260 Reviews","55,298 Ratings","4 MB RAM , 4 MB ROM4.5 cm (1.77 inch) Quarter QVGA Display800 mAh Lithium Ion BatteryBrand Warranty of 1 Year Available for Mobile"
Nokia 105 SS,₹1219,4.3,"8,404 Reviews","90,913 Ratings","4 MB RAM , 4 MB ROM4.5 cm (1.77 inch) Quarter QVGA Display800 mAh Lithium Ion BatteryBrand Warranty of 1 Year Available for Mobile"
LAVA GEM,₹1577,4.2,"1,920 Reviews","20,897 Ratings","512 MB RAM , 512 MB ROM , Expandable Upto 32 GB7.11 cm (2.8 inch) QVGA Display1.3MP Rear Camera1750 mAh BatteryNA Processor1 year manufacturer Replacement for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase"
"KARBONN X21 (Aqua Green, 32 GB)",₹4999,4,24 Reviews,271 Ratings,"2 GB RAM , 32 GB ROM , Expandable Upto 256 GB13.84 cm (5.45 Inch) HD+ Display8MP Rear Camera , 5MP Front Camera3000 mAh BatteryOcta Core ProcessorOne Year for Handset, 6 Months for Accessories"
"KARBONN X21 (Midnight Blue, 32 GB)",₹4999,4,24 Reviews,271 Ratings,"2 GB RAM , 32 GB ROM , Expandable Upto 256 GB13.84 cm (5.45 Inch) HD+ Display8MP Rear Camera , 5MP Front Camera3000 mAh BatteryOcta Core ProcessorOne Year for Handset, 6 Months for Accessories"
Nokia 105 SS 2021,₹1232,4.2,"4,260 Reviews","55,298 Ratings","4 MB RAM , 4 MB ROM4.5 cm (1.77 inch) Quarter QVGA Display800 mAh Lithium Ion BatteryBrand Warranty of 1 Year Available for Mobile"
SAMSUNG Guru GT,₹1399,4.1,305 Reviews,"3,929 Ratings","153 MB RAM , 153 MB ROM3.81 cm (1.5 inch) Display800 mAh Battery0 0 0 0 Processor Processor1 Year Manufacturer Warranty"
LAVA A1 Josh,₹955,4.2,"2,305 Reviews","22,728 Ratings","4 MB RAM , 1 KB ROM4.57 cm (1.8 inch) QVGA Display800 mAh Battery1 Year replacement gurantee for phone and 6 months warranty for accessories in the box"
LAVA A1 Josh,₹955,4.2,"2,305 Reviews","22,728 Ratings","4 MB RAM , 1 KB ROM4.57 cm (1.8 inch) QVGA Display800 mAh Battery1 Year replacement gurantee for phone and 6 months warranty for accessories in the box"
"GIONEE Max (Red, 32 GB)",₹5999,4.1,"7,928 Reviews","82,250 Ratings","2 GB RAM , 32 GB ROM , Expandable Upto 256 GB15.49 cm (6.1 inch) HD+ Display13MP + Digital Camera , 5MP Front Camera5000 mAh Lithium-ion Polymer BatteryOcta Core ProcessorOne Year for Handset, 6 Months for Accessories"
"Infinix Smart 4 Plus (Quetzal Cyan, 32 GB)",₹7999,4.4,"14,054 Reviews","1,68,874 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13MP + Depth Sensor , 8MP Front Camera6000 mAh Lithium-ion Polymer BatteryMediatek Helio A25 Processor1 Year on Handset and 6 Months on Accessories"
"Infinix Smart 4 Plus (Midnight Black, 32 GB)",₹7999,4.4,"14,054 Reviews","1,68,874 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13MP + Depth Sensor , 8MP Front Camera6000 mAh Lithium-ion Polymer BatteryMediatek Helio A25 Processor1 Year on Handset and 6 Months on Accessories"
Nokia 105 DS 2020,₹1349,4.2,"1,150 Reviews","14,822 Ratings","4 MB RAM , 4 MB ROM4.57 cm (1.8 inch) Quarter QVGA Display800 mAh3 Li-ion BatteryBrand Warranty of 1 Year Available for Mobile from Date of Purchase"
"GIONEE Max (Royal Blue, 32 GB)",₹5999,4.1,"7,928 Reviews","82,250 Ratings","2 GB RAM , 32 GB ROM , Expandable Upto 256 GB15.49 cm (6.1 inch) HD+ Display13MP + Digital Camera , 5MP Front Camera5000 mAh Lithium-ion Polymer BatteryOcta Core ProcessorOne Year for Handset, 6 Months for Accessories"
"GIONEE Max (Black, 32 GB)",₹5999,4.1,"7,928 Reviews","82,250 Ratings","2 GB RAM , 32 GB ROM , Expandable Upto 256 GB15.49 cm (6.1 inch) HD+ Display13MP + Digital Camera , 5MP Front Camera5000 mAh Lithium-ion Polymer BatteryOcta Core ProcessorOne Year for Handset, 6 Months for Accessories"
"Infinix Smart 4 Plus (Violet, 32 GB)",₹7999,4.4,"14,054 Reviews","1,68,874 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13MP + Depth Sensor , 8MP Front Camera6000 mAh Lithium-ion Polymer BatteryMediatek Helio A25 Processor1 Year on Handset and 6 Months on Accessories"
SAMSUNG Guru 1200,₹1376,4.3,"14,318 Reviews","1,62,149 Ratings",NA ROM3.81 cm (1.5 inch) NA Display800 mAh Battery0 0 0 0 Processor Processor1 Year for Mobile & 6 Months for Accessories
LAVA Hero 600+,₹748,4.1,107 Reviews,"1,187 Ratings","4 MB RAM , 3 MB ROM , Expandable Upto 32 GB4.57 cm (1.8 inch) QVGA Display620 mAh Lithium-ion Battery6 Months Warranty for Phone and 6 Months Replacement for Accessories in the Box"
Micromax X512,₹1012,3.9,663 Reviews,"7,156 Ratings","56 MB RAM , 24 MB ROM4.5 cm (1.77 inch) Display0.3MP Rear Camera1750 mAh Battery1 Year Warranty"
Nokia 110 TA-1302 DS,₹1630,4.1,927 Reviews,"12,007 Ratings","4 MB RAM , 4 MB ROM , Expandable Upto 32 MB4.5 cm (1.77 inch) QVGA Display1MP Rear Camera800 mAh BatteryBrand Warranty of 1 Year Available for Mobile"
Nokia 105,₹1249,4.1,"2,488 Reviews","27,205 Ratings",32 MB ROM3.56 cm (1.4 inch) Display800 mAh3 Li-Ion Battery1 Year Manufacturer Warranty
Nokia 150 TA-1235 DS,₹2468,4.1,372 Reviews,"4,802 Ratings","4 MB RAM , 4 MB ROM , Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.3MP Rear Camera1020 mAh Lithium-ion BatteryMediaTek Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase"
LAVA Hero 600+,₹999,4.1,107 Reviews,"1,187 Ratings","4 MB RAM , 3 MB ROM , Expandable Upto 32 GB4.57 cm (1.8 inch) QVGA Display620 mAh Lithium-ion Battery6 Months Warranty for Phone and 6 Months Replacement for Accessories in the Box"
SAMSUNG Guru 1200,₹1368,4.3,"14,318 Reviews","1,62,149 Ratings",NA ROM3.81 cm (1.5 inch) NA Display800 mAh Battery0 0 0 0 Processor Processor1 Year for Mobile & 6 Months for Accessories
LAVA Flip,₹1752,4.2,541 Reviews,"4,816 Ratings","32 MB RAM , 32 MB ROM , Expandable Upto 32 GB6.1 cm (2.4 inch) QVGA Display0.08MP Rear Camera1200 mAh Lithium-ion BatteryMTK6261D Processor1 Year Manufacturer Replacement Guarantee for Phone and 6 Months Replacement for Accessories in the Box"
LAVA Flip,₹1752,4.2,541 Reviews,"4,816 Ratings","32 MB RAM , 32 MB ROM , Expandable Upto 32 GB6.1 cm (2.4 inch) QVGA Display0.08MP Rear Camera1200 mAh Lithium-ion BatteryMTK6261D Processor1 Year Manufacturer Replacement Guarantee for Phone and 6 Months Replacement for Accessories in the Box"
"Panasonic ELUGA I6 (Black, 16 GB)",₹5001,3.7,919 Reviews,"8,979 Ratings","2 GB RAM , 16 GB ROM , Expandable Upto 256 GB13.84 cm (5.45 inch) FWVGA Display8MP Rear Camera , 5MP Front Camera3000 mAh BatteryMediaTek ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
Micromax X816,₹1404,4.2,47 Reviews,634 Ratings,"32 MB RAM , 32 MB ROM7.11 cm (2.8 inch) Display0.3MP Rear Camera1750 mAh Battery1 YEAR WARRANTY"
"realme C11 (Rich Grey, 32 GB)",₹7499,4.4,"28,859 Reviews","4,36,753 Ratings","2 GB RAM , 32 GB ROM , Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display13MP + 2MP , 5MP Front Camera5000 mAh BatteryMediatek Helio G35 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
"realme C11 (Rich Green, 32 GB)",₹7499,4.4,"28,859 Reviews","4,36,753 Ratings","2 GB RAM , 32 GB ROM , Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display13MP + 2MP , 5MP Front Camera5000 mAh BatteryMediatek Helio G35 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
Itel Ace,₹775,4,114 Reviews,"1,263 Ratings","4 MB RAM , 4 MB ROM , Expandable Upto 32 GB4.57 cm (1.8 inch) Display1000 mAh Lithium-ion BatterySC6531E Processor6 Months Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase"
Itel Ace,₹775,4,114 Reviews,"1,263 Ratings","4 MB RAM , 4 MB ROM , Expandable Upto 32 GB4.57 cm (1.8 inch) Display1000 mAh Lithium-ion BatterySC6531E Processor6 Months Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase"
"GIONEE Max Pro (Black, 32 GB)",₹6999,3.9,589 Reviews,"5,317 Ratings","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB16.56 cm (6.52 inch) HD+ Display13MP + 2MP , 8MP Front Camera6000 mAh Lithium Polymer BatteryOcta Core ProcessorOne Year for Handset, 6 Months for Accessories"
LAVA A1,₹988,4.2,"1,488 Reviews","15,428 Ratings","4 MB RAM , 24 MB ROM , Expandable Upto 32 GB4.5 cm (1.77 inch) Display0.3MP Rear Camera800 mAh Battery1 Year Replacement Guarantee for Phone and 6 Months Replacement Guarantee for Accessories in Box (T&C apply)"
LAVA A1,₹988,4.2,"1,488 Reviews","15,428 Ratings","4 MB RAM , 24 MB ROM , Expandable Upto 32 GB4.5 cm (1.77 inch) Display0.3MP Rear Camera800 mAh Battery1 Year Replacement Guarantee for Phone and 6 Months Replacement Guarantee for Accessories in Box (T&C apply)"
LAVA A1,₹988,4.2,"10,497 Reviews","95,862 Ratings","24 MB RAM , 24 MB ROM , Expandable Upto 32 GB4.5 cm (1.77 inch) Quarter QVGA Display0.3MP Rear Camera800 mAh Battery1 year replacement guarantee for phone & 6 months replacement guarantee for accessories in box (T&C apply)"
Micromax X816,₹1410,4.2,47 Reviews,634 Ratings,"32 MB RAM , 32 MB ROM7.11 cm (2.8 inch) Display0.3MP Rear Camera1750 mAh Battery1 YEAR WARRANTY"
LAVA Gem,₹1577,4.2,256 Reviews,"2,691 Ratings","32 MB RAM , 32 MB ROM , Expandable Upto 32 GB7.11 cm (2.8 inch) QVGA Display1.3MP Rear Camera1750 mAh Battery1 year manufacturer Replacement for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase"
Nokia 3310 DS 2020,₹3669,3.8,"3,323 Reviews","31,256 Ratings","16 MB ROM , Expandable Upto 32 GB6.1 cm (2.4 inch) QVGA Display2MP Rear Camera1200 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
Micromax X378,₹883,3.9,589 Reviews,"7,074 Ratings","32 MB RAM , 32 MB ROM4.5 cm (1.77 inch) Display1MP Rear Camera800 mAh Battery1 Year Warranty"
"Itel A25 Pro (Gradation Blue, 32 GB)",₹4999,4.1,67 Reviews,811 Ratings,"2 GB RAM , 32 GB ROM , Expandable Upto 32 GB12.7 cm (5 inch) HD Display5MP Rear Camera , 2MP Front Camera3020 mAh Lithium-ion BatteryUnisoc 9832E Quad Core Processor100 Days Replacement within 1 Year Warranty on Mobile Device and 6 Months on Accessories"
"Itel A25 Pro (Gradation Purple, 32 GB)",₹4999,4.1,67 Reviews,811 Ratings,"2 GB RAM , 32 GB ROM , Expandable Upto 32 GB12.7 cm (5 inch) HD Display5MP Rear Camera , 2MP Front Camera3020 mAh Lithium-ion BatteryUnisoc 9832E Quad Core Processor100 Days Replacement within 1 Year Warranty on Mobile Device and 6 Months on Accessories"
"Itel A25 Pro (Gradation Green, 32 GB)",₹4999,4.1,67 Reviews,811 Ratings,"2 GB RAM , 32 GB ROM , Expandable Upto 32 GB12.7 cm (5 inch) HD Display5MP Rear Camera , 2MP Front Camera3020 mAh Lithium-ion BatteryUnisoc 9832E Quad Core Processor100 Days Replacement within 1 Year Warranty on Mobile Device and 6 Months on Accessories"
"Itel A25 Pro (Gradation Green, 32 GB)",₹4999,4.1,67 Reviews,817 Ratings,"2 GB RAM , 32 GB ROM , Expandable Upto 32 GB12.7 cm (5 inch) HD Display5MP Rear Camera , 2MP Front Camera3020 mAh Lithium-ion BatteryUnisoc 9832E Quad Core Processor100 Days Replacement within 1 Year Warranty on Mobile Device and 6 Months on Accessories"
"Itel A25 Pro (Gradation Blue, 32 GB)",₹4999,4.1,67 Reviews,817 Ratings,"2 GB RAM , 32 GB ROM , Expandable Upto 32 GB12.7 cm (5 inch) HD Display5MP Rear Camera , 2MP Front Camera3020 mAh Lithium-ion BatteryUnisoc 9832E Quad Core Processor100 Days Replacement within 1 Year Warranty on Mobile Device and 6 Months on Accessories"
